Year,Age,Female,Male,Total,OpenInterval,linking_key
1979,63,12616.82,21805.58,34422.4,FALSE,1979_63
1979,64,13661.05,23430.29,37091.34,FALSE,1979_64
1979,65,14736.29,24747.87,39484.16,FALSE,1979_65
1979,66,15000.35,24976.97,39977.32,FALSE,1979_66
1979,67,15623.49,25578.24,41201.73,FALSE,1979_67
1979,68,16913.77,26626.69,43540.46,FALSE,1979_68
1979,69,17684.95,27192.95,44877.9,FALSE,1979_69
1979,70,18234.08,27423.05,45657.13,FALSE,1979_70
1979,71,19206.28,27971.29,47177.57,FALSE,1979_71
1979,72,20199.51,28348.45,48547.96,FALSE,1979_72
1979,73,20916.67,28174.37,49091.04,FALSE,1979_73
1979,74,21608.82,28249.41,49858.23,FALSE,1979_74
1979,75,22471.02,27936.27,50407.29,FALSE,1979_75
1979,76,22899.12,26851.79,49750.91,FALSE,1979_76
1979,77,22619.05,25488.19,48107.24,FALSE,1979_77
1979,78,25769.75,26568.67,52338.42,FALSE,1979_78
1979,79,25877.78,25425.17,51302.95,FALSE,1979_79
1979,80,25026.59,23310.24,48336.83,FALSE,1979_80
1979,81,25576.71,23018.11,48594.82,FALSE,1979_81
1979,82,26406.9,22008.67,48415.57,FALSE,1979_82
1979,83,27370.12,21699.53,49069.65,FALSE,1979_83
1979,84,27399.11,20115.83,47514.94,FALSE,1979_84
1979,85,26112.83,18437.1,44549.93,FALSE,1979_85
1979,86,25852.77,17279.59,43132.36,FALSE,1979_86
1979,87,23829.32,15177.67,39006.99,FALSE,1979_87
1979,88,21379.77,12852.65,34232.42,FALSE,1979_88
1979,89,20367.55,11501.05,31868.6,FALSE,1979_89
1979,90,18540.14,10149.46,28689.6,FALSE,1979_90
1979,91,15321.42,8008.52,23329.94,FALSE,1979_91
1979,92,12641.82,6311.77,18953.59,FALSE,1979_92
1979,93,11001.46,5208.29,16209.75,FALSE,1979_93
1979,94,9112.03,4102.8,13214.83,FALSE,1979_94
1979,95,7252.62,3076.35,10328.97,FALSE,1979_95
1979,96,5475.23,2218.98,7694.21,FALSE,1979_96
1979,97,4035.9,1612.71,5648.61,FALSE,1979_97
1979,98,2852.63,1058.46,3911.09,FALSE,1979_98
1979,99,2046.46,758.34,2804.8,FALSE,1979_99
1979,100,1354.3,425.18,1779.48,FALSE,1979_100
1979,101,918.2,267.12,1185.32,FALSE,1979_101
1979,102,610.14,193.08,803.22,FALSE,1979_102
1979,103,404.09,142.06,546.15,FALSE,1979_103
1979,104,259.06,97.04,356.1,FALSE,1979_104
1979,105,136.03,60.02,196.05,FALSE,1979_105
1979,106,85.02,36.02,121.04,FALSE,1979_106
1979,107,50.02,29.02,79.04,FALSE,1979_107
1979,108,40.01,17,57.01,FALSE,1979_108
1979,109,23,14,37,FALSE,1979_109
1979,110,64,23,87,TRUE,1979_110
1980,0,19725.75,25813.47,45539.22,FALSE,1980_0
1980,1,1408.26,1836.67,3244.93,FALSE,1980_1
1980,2,894.17,1208.44,2102.61,FALSE,1980_2
1980,3,651.12,978.36,1629.48,FALSE,1980_3
1980,4,473.09,739.27,1212.36,FALSE,1980_4
1980,5,474.1,611.23,1085.33,FALSE,1980_5
1980,6,429.08,595.22,1024.3,FALSE,1980_6
1980,7,386.08,600.22,986.3,FALSE,1980_7
1980,8,381.08,589.22,970.3,FALSE,1980_8
1980,9,416.08,594.22,1010.3,FALSE,1980_9
1980,10,366.07,571.21,937.28,FALSE,1980_10
1980,11,358.07,566.21,924.28,FALSE,1980_11
1980,12,390.07,627.23,1017.3,FALSE,1980_12
1980,13,408.08,746.28,1154.36,FALSE,1980_13
1980,14,521.1,1061.39,1582.49,FALSE,1980_14
1980,15,750.14,1485.54,2235.68,FALSE,1980_15
1980,16,1002.19,2426.89,3429.08,FALSE,1980_16
1980,17,1133.22,3082.13,4215.35,FALSE,1980_17
1980,18,1318.25,3941.44,5259.69,FALSE,1980_18
1980,19,1323.26,4276.57,5599.83,FALSE,1980_19
1980,20,1338.25,4389.61,5727.86,FALSE,1980_20
1980,21,1341.25,4433.63,5774.88,FALSE,1980_21
1980,22,1251.24,4407.61,5658.85,FALSE,1980_22
1980,23,1298.24,4338.59,5636.83,FALSE,1980_23
1980,24,1370.26,4134.51,5504.77,FALSE,1980_24
1980,25,1334.25,4100.5,5434.75,FALSE,1980_25
1980,26,1326.26,3909.43,5235.69,FALSE,1980_26
1980,27,1331.25,3872.42,5203.67,FALSE,1980_27
1980,28,1376.26,3568.31,4944.57,FALSE,1980_28
1980,29,1328.26,3593.32,4921.58,FALSE,1980_29
1980,30,1441.28,3490.28,4931.56,FALSE,1980_30
1980,31,1442.27,3393.25,4835.52,FALSE,1980_31
1980,32,1513.29,3555.31,5068.6,FALSE,1980_32
1980,33,1652.31,3558.3,5210.61,FALSE,1980_33
1980,34,1457.28,3012.11,4469.39,FALSE,1980_34
1980,35,1541.3,3072.12,4613.42,FALSE,1980_35
1980,36,1675.32,3285.2,4960.52,FALSE,1980_36
1980,37,1791.34,3536.3,5327.64,FALSE,1980_37
1980,38,1863.36,3373.23,5236.59,FALSE,1980_38
1980,39,1964.37,3561.31,5525.68,FALSE,1980_39
1980,40,2116.4,3747.37,5863.77,FALSE,1980_40
1980,41,2184.42,3871.42,6055.84,FALSE,1980_41
1980,42,2351.45,4143.52,6494.97,FALSE,1980_42
1980,43,2506.48,4328.58,6835.06,FALSE,1980_43
1980,44,2815.53,4706.72,7522.25,FALSE,1980_44
1980,45,3099.59,5344.96,8444.55,FALSE,1980_45
1980,46,3217.62,5322.95,8540.57,FALSE,1980_46
1980,47,3614.69,6215.28,9829.97,FALSE,1980_47
1980,48,3977.75,6918.53,10896.28,FALSE,1980_48
1980,49,4411.84,7678.81,12090.65,FALSE,1980_49
1980,50,5036.96,8726.2,13763.16,FALSE,1980_50
1980,51,5465.04,9485.48,14950.52,FALSE,1980_51
1980,52,5946.13,10566.87,16513,FALSE,1980_52
1980,53,6664.27,11550.23,18214.5,FALSE,1980_53
1980,54,7260.38,12693.65,19954.03,FALSE,1980_54
1980,55,7995.52,13810.06,21805.58,FALSE,1980_55
1980,56,8478.61,14840.44,23319.05,FALSE,1980_56
1980,57,9070.72,15678.75,24749.47,FALSE,1980_57
1980,58,9816.87,17371.37,27188.24,FALSE,1980_58
1980,59,10588.02,18403.74,28991.76,FALSE,1980_59
1980,60,11372.16,19219.04,30591.2,FALSE,1980_60
1980,61,11346.16,19214.04,30560.2,FALSE,1980_61
1980,62,12610.39,21013.7,33624.09,FALSE,1980_62
1980,63,12819.44,21644.93,34464.37,FALSE,1980_63
1980,64,13841.63,23133.48,36975.11,FALSE,1980_64
1980,65,15303.91,24900.12,40204.03,FALSE,1980_65
1980,66,15981.04,25698.42,41679.46,FALSE,1980_66
1980,67,16794.2,26752.8,43547,FALSE,1980_67
1980,68,17240.28,26997.89,44238.17,FALSE,1980_68
1980,69,18514.53,28158.32,46672.85,FALSE,1980_69
1980,70,19576.73,28746.54,48323.27,FALSE,1980_70
1980,71,19615.73,28307.38,47923.11,FALSE,1980_71
1980,72,21546.1,29785.92,51332.02,FALSE,1980_72
1980,73,21963.18,29205.71,51168.89,FALSE,1980_73
1980,74,22750.33,28919.6,51669.93,FALSE,1980_74
1980,75,23981.56,28952.61,52934.17,FALSE,1980_75
1980,76,24306.62,28632.49,52939.11,FALSE,1980_76
1980,77,24972.75,27682.15,52654.9,FALSE,1980_77
1980,78,24411.65,26255.62,50667.27,FALSE,1980_78
1980,79,27754.28,26735.8,54490.08,FALSE,1980_79
1980,80,28227.37,25532.36,53759.73,FALSE,1980_80
1980,81,26687.08,23052.44,49739.52,FALSE,1980_81
1980,82,27673.26,22769.34,50442.6,FALSE,1980_82
1980,83,27936.31,21895.02,49831.33,FALSE,1980_83
1980,84,28591.44,21349.82,49941.26,FALSE,1980_84
1980,85,27893.3,19609.19,47502.49,FALSE,1980_85
1980,86,27134.16,18088.63,45222.79,FALSE,1980_86
1980,87,25857.91,16453.03,42310.94,FALSE,1980_87
1980,88,23414.46,14164.19,37578.65,FALSE,1980_88
1980,89,21569.11,11823.33,33392.44,FALSE,1980_89
1980,90,20484.9,10462.83,30947.73,FALSE,1980_90
1980,91,17647.35,9030.3,26677.65,FALSE,1980_91
1980,92,14740.8,7105.61,21846.41,FALSE,1980_92
1980,93,11941.27,5563.04,17504.31,FALSE,1980_93
1980,94,10057.91,4464.63,14522.54,FALSE,1980_94
1980,95,8061.54,3453.27,11514.81,FALSE,1980_95
1980,96,6210.18,2595.95,8806.13,FALSE,1980_96
1980,97,4585.88,1721.63,6307.51,FALSE,1980_97
1980,98,3294.63,1210.45,4505.08,FALSE,1980_98
1980,99,2317.44,882.32,3199.76,FALSE,1980_99
1980,100,1730.33,599.22,2329.55,FALSE,1980_100
1980,101,1016.2,357.13,1373.33,FALSE,1980_101
1980,102,672.12,213.08,885.2,FALSE,1980_102
1980,103,457.08,121.04,578.12,FALSE,1980_103
1980,104,311.06,90.03,401.09,FALSE,1980_104
1980,105,173.04,58.02,231.06,FALSE,1980_105
1980,106,96.02,36.02,132.04,FALSE,1980_106
1980,107,66.02,27.01,93.03,FALSE,1980_107
1980,108,45,18,63,FALSE,1980_108
1980,109,33,14,47,FALSE,1980_109
1980,110,69,19,88,TRUE,1980_110
1981,0,18856.9,24461.78,43318.68,FALSE,1981_0
1981,1,1423.29,1742.7,3165.99,FALSE,1981_1
1981,2,895.19,1204.48,2099.67,FALSE,1981_2
1981,3,643.13,870.35,1513.48,FALSE,1981_3
1981,4,485.1,784.31,1269.41,FALSE,1981_4
1981,5,438.09,614.25,1052.34,FALSE,1981_5
1981,6,402.08,607.25,1009.33,FALSE,1981_6
1981,7,351.07,534.22,885.29,FALSE,1981_7
1981,8,350.08,549.22,899.3,FALSE,1981_8
1981,9,309.06,517.21,826.27,FALSE,1981_9
1981,10,318.06,561.22,879.28,FALSE,1981_10
1981,11,350.07,579.23,929.3,FALSE,1981_11
1981,12,398.08,641.26,1039.34,FALSE,1981_12
1981,13,402.08,756.31,1158.39,FALSE,1981_13
1981,14,504.1,898.36,1402.46,FALSE,1981_14
1981,15,617.12,1278.51,1895.63,FALSE,1981_15
1981,16,863.18,2008.8,2871.98,FALSE,1981_16
1981,17,1076.22,2772.11,3848.33,FALSE,1981_17
1981,18,1173.24,3608.44,4781.68,FALSE,1981_18
1981,19,1296.27,3797.52,5093.79,FALSE,1981_19
1981,20,1221.26,3981.59,5202.85,FALSE,1981_20
1981,21,1216.26,4104.64,5320.9,FALSE,1981_21
1981,22,1297.27,4103.64,5400.91,FALSE,1981_22
1981,23,1324.27,3957.58,5281.85,FALSE,1981_23
1981,24,1331.28,4095.63,5426.91,FALSE,1981_24
1981,25,1318.28,4051.61,5369.89,FALSE,1981_25
1981,26,1358.28,3763.51,5121.79,FALSE,1981_26
1981,27,1303.27,3791.52,5094.79,FALSE,1981_27
1981,28,1398.29,3762.51,5160.8,FALSE,1981_28
1981,29,1410.3,3679.47,5089.77,FALSE,1981_29
1981,30,1460.3,3638.45,5098.75,FALSE,1981_30
1981,31,1359.28,3461.38,4820.66,FALSE,1981_31
1981,32,1550.32,3465.39,5015.71,FALSE,1981_32
1981,33,1638.34,3446.38,5084.72,FALSE,1981_33
1981,34,1720.36,3693.48,5413.84,FALSE,1981_34
1981,35,1500.31,3007.2,4507.51,FALSE,1981_35
1981,36,1623.33,3238.29,4861.62,FALSE,1981_36
1981,37,1765.37,3375.35,5140.72,FALSE,1981_37
1981,38,2011.41,3753.5,5764.91,FALSE,1981_38
1981,39,1997.42,3685.47,5682.89,FALSE,1981_39
1981,40,2043.42,3780.51,5823.93,FALSE,1981_40
1981,41,2159.44,3969.59,6129.03,FALSE,1981_41
1981,42,2376.5,4136.66,6513.16,FALSE,1981_42
1981,43,2523.52,4351.74,6875.26,FALSE,1981_43
1981,44,2636.54,4621.85,7258.39,FALSE,1981_44
1981,45,2990.62,5086.04,8076.66,FALSE,1981_45
1981,46,3295.68,5587.23,8882.91,FALSE,1981_46
1981,47,3376.7,6147.46,9524.16,FALSE,1981_47
1981,48,3913.81,6644.66,10558.47,FALSE,1981_48
1981,49,4240.88,7278.9,11519.78,FALSE,1981_49
1981,50,4802.99,8315.32,13118.31,FALSE,1981_50
1981,51,5418.12,9083.63,14501.75,FALSE,1981_51
1981,52,5870.22,10149.06,16019.28,FALSE,1981_52
1981,53,6430.33,11188.47,17618.8,FALSE,1981_53
1981,54,7033.45,12421.96,19455.41,FALSE,1981_54
1981,55,7818.61,13418.36,21236.97,FALSE,1981_55
1981,56,8676.8,14399.75,23076.55,FALSE,1981_56
1981,57,9075.88,15794.31,24870.19,FALSE,1981_57
1981,58,9561.98,16518.6,26080.58,FALSE,1981_58
1981,59,10527.17,17942.17,28469.34,FALSE,1981_59
1981,60,11307.34,18902.55,30209.89,FALSE,1981_60
1981,61,12081.5,19849.93,31931.43,FALSE,1981_61
1981,62,12495.58,20453.17,32948.75,FALSE,1981_62
1981,63,13007.68,21993.78,35001.46,FALSE,1981_63
1981,64,13593.81,22685.07,36278.88,FALSE,1981_64
1981,65,15035.1,24220.68,39255.78,FALSE,1981_65
1981,66,15861.28,25410.15,41271.43,FALSE,1981_66
1981,67,16949.51,26391.54,43341.05,FALSE,1981_67
1981,68,17332.58,26978.78,44311.36,FALSE,1981_68
1981,69,18438.81,27340.92,45779.73,FALSE,1981_69
1981,70,19325.99,28690.46,48016.45,FALSE,1981_70
1981,71,20081.15,28932.56,49013.71,FALSE,1981_71
1981,72,21371.42,28836.52,50207.94,FALSE,1981_72
1981,73,22194.59,29710.87,51905.46,FALSE,1981_73
1981,74,22546.66,29147.65,51694.31,FALSE,1981_74
1981,75,23788.91,28945.57,52734.48,FALSE,1981_75
1981,76,24618.09,28766.49,53384.58,FALSE,1981_76
1981,77,24839.14,27790.1,52629.24,FALSE,1981_77
1981,78,25305.23,26949.76,52254.99,FALSE,1981_78
1981,79,25084.18,25624.24,50708.42,FALSE,1981_79
1981,80,28245.84,25980.38,54226.22,FALSE,1981_80
1981,81,28331.86,24575.82,52907.68,FALSE,1981_81
1981,82,26985.58,22001.79,48987.37,FALSE,1981_82
1981,83,27440.67,21637.65,49078.32,FALSE,1981_83
1981,84,27542.7,20350.13,47892.83,FALSE,1981_84
1981,85,28195.83,19406.76,47602.59,FALSE,1981_85
1981,86,27318.65,18002.19,45320.84,FALSE,1981_86
1981,87,25767.33,15961.37,41728.7,FALSE,1981_87
1981,88,24445.05,14294.71,38739.76,FALSE,1981_88
1981,89,22041.56,12430.97,34472.53,FALSE,1981_89
1981,90,19966.13,10003,29969.13,FALSE,1981_90
1981,91,18036.73,8795.51,26832.24,FALSE,1981_91
1981,92,15708.25,7384.96,23093.21,FALSE,1981_92
1981,93,12802.64,5806.32,18608.96,FALSE,1981_93
1981,94,10037.07,4361.74,14398.81,FALSE,1981_94
1981,95,8335.72,3447.38,11783.1,FALSE,1981_95
1981,96,6401.33,2637.05,9038.38,FALSE,1981_96
1981,97,4956.03,1776.71,6732.74,FALSE,1981_97
1981,98,3363.69,1231.49,4595.18,FALSE,1981_98
1981,99,2368.49,868.35,3236.84,FALSE,1981_99
1981,100,1721.35,556.22,2277.57,FALSE,1981_100
1981,101,1191.25,367.14,1558.39,FALSE,1981_101
1981,102,712.15,204.08,916.23,FALSE,1981_102
1981,103,466.1,155.06,621.16,FALSE,1981_103
1981,104,310.06,69.02,379.08,FALSE,1981_104
1981,105,195.04,60.02,255.06,FALSE,1981_105
1981,106,104.02,36.02,140.04,FALSE,1981_106
1981,107,79.02,22,101.02,FALSE,1981_107
1981,108,45,11,56,FALSE,1981_108
1981,109,34,12,46,FALSE,1981_109
1981,110,71,24,95,TRUE,1981_110
1982,0,18333.01,24082.46,42415.47,FALSE,1982_0
1982,1,1382.38,1740.68,3123.06,FALSE,1982_1
1982,2,918.25,1140.45,2058.7,FALSE,1982_2
1982,3,685.19,882.35,1567.54,FALSE,1982_3
1982,4,477.14,686.27,1163.41,FALSE,1982_4
1982,5,450.12,593.23,1043.35,FALSE,1982_5
1982,6,382.1,547.21,929.31,FALSE,1982_6
1982,7,351.1,558.22,909.32,FALSE,1982_7
1982,8,321.08,474.18,795.26,FALSE,1982_8
1982,9,324.09,514.2,838.29,FALSE,1982_9
1982,10,314.08,458.18,772.26,FALSE,1982_10
1982,11,337.09,537.21,874.3,FALSE,1982_11
1982,12,358.1,625.25,983.35,FALSE,1982_12
1982,13,385.1,710.28,1095.38,FALSE,1982_13
1982,14,480.13,907.35,1387.48,FALSE,1982_14
1982,15,576.16,1203.47,1779.63,FALSE,1982_15
1982,16,760.21,1792.7,2552.91,FALSE,1982_16
1982,17,920.25,2548,3468.25,FALSE,1982_17
1982,18,1080.3,3364.32,4444.62,FALSE,1982_18
1982,19,1181.32,3620.42,4801.74,FALSE,1982_19
1982,20,1198.33,3606.42,4804.75,FALSE,1982_20
1982,21,1210.33,3858.51,5068.84,FALSE,1982_21
1982,22,1224.34,3778.48,5002.82,FALSE,1982_22
1982,23,1185.32,3844.51,5029.83,FALSE,1982_23
1982,24,1261.34,3771.48,5032.82,FALSE,1982_24
1982,25,1259.34,3739.47,4998.81,FALSE,1982_25
1982,26,1309.36,3549.39,4858.75,FALSE,1982_26
1982,27,1353.37,3596.42,4949.79,FALSE,1982_27
1982,28,1245.34,3585.41,4830.75,FALSE,1982_28
1982,29,1371.37,3588.4,4959.77,FALSE,1982_29
1982,30,1328.36,3525.39,4853.75,FALSE,1982_30
1982,31,1426.39,3491.38,4917.77,FALSE,1982_31
1982,32,1450.4,3510.38,4960.78,FALSE,1982_32
1982,33,1535.42,3399.34,4934.76,FALSE,1982_33
1982,34,1672.46,3390.33,5062.79,FALSE,1982_34
1982,35,1761.48,3671.44,5432.92,FALSE,1982_35
1982,36,1612.44,3186.25,4798.69,FALSE,1982_36
1982,37,1668.45,3172.25,4840.7,FALSE,1982_37
1982,38,1846.51,3497.37,5343.88,FALSE,1982_38
1982,39,2080.57,3845.51,5926.08,FALSE,1982_39
1982,40,2164.59,3761.47,5926.06,FALSE,1982_40
1982,41,2203.6,3764.48,5968.08,FALSE,1982_41
1982,42,2255.62,3998.57,6254.19,FALSE,1982_42
1982,43,2392.66,4264.67,6657.33,FALSE,1982_43
1982,44,2669.73,4507.77,7177.5,FALSE,1982_44
1982,45,2795.77,4829.9,7625.67,FALSE,1982_45
1982,46,3113.85,5273.07,8386.92,FALSE,1982_46
1982,47,3375.92,5972.34,9348.26,FALSE,1982_47
1982,48,3587.98,6205.44,9793.42,FALSE,1982_48
1982,49,4201.15,7072.77,11273.92,FALSE,1982_49
1982,50,4465.22,7665.01,12130.23,FALSE,1982_50
1982,51,5126.4,8550.36,13676.76,FALSE,1982_51
1982,52,5748.57,9974.92,15723.49,FALSE,1982_52
1982,53,6014.64,10614.17,16628.81,FALSE,1982_53
1982,54,6664.82,11879.67,18544.49,FALSE,1982_54
1982,55,7266.99,12683.98,19950.97,FALSE,1982_55
1982,56,8266.26,13885.45,22151.71,FALSE,1982_56
1982,57,8960.45,15180.96,24141.41,FALSE,1982_57
1982,58,9685.64,16488.48,26174.12,FALSE,1982_58
1982,59,10333.82,17122.72,27456.54,FALSE,1982_59
1982,60,11136.05,18961.45,30097.5,FALSE,1982_60
1982,61,11765.22,19934.83,31700.05,FALSE,1982_61
1982,62,13151.59,21440.42,34592.01,FALSE,1982_62
1982,63,13052.57,21021.25,34073.82,FALSE,1982_63
1982,64,14102.85,22672.9,36775.75,FALSE,1982_64
1982,65,14954.09,23750.33,38704.42,FALSE,1982_65
1982,66,15547.25,24718.71,40265.96,FALSE,1982_66
1982,67,16829.6,26287.33,43116.93,FALSE,1982_67
1982,68,17838.88,27232.7,45071.58,FALSE,1982_68
1982,69,18460.04,27880.96,46341,FALSE,1982_69
1982,70,19325.28,28237.09,47562.37,FALSE,1982_70
1982,71,20577.63,28976.39,49554.02,FALSE,1982_71
1982,72,21686.93,29312.52,50999.45,FALSE,1982_72
1982,73,22214.07,29521.6,51735.67,FALSE,1982_73
1982,74,23080.3,29548.61,52628.91,FALSE,1982_74
1982,75,23976.55,29384.55,53361.1,FALSE,1982_75
1982,76,24918.81,28833.33,53752.14,FALSE,1982_76
1982,77,25469.96,28692.27,54162.23,FALSE,1982_77
1982,78,25761.04,27604.84,53365.88,FALSE,1982_78
1982,79,26808.33,26761.51,53569.84,FALSE,1982_79
1982,80,26336.2,24870.77,51206.97,FALSE,1982_80
1982,81,28892.89,24889.78,53782.67,FALSE,1982_81
1982,82,28916.91,23542.25,52459.16,FALSE,1982_82
1982,83,27301.46,21079.28,48380.74,FALSE,1982_83
1982,84,27712.57,20379.01,48091.58,FALSE,1982_84
1982,85,27115.42,18974.45,46089.87,FALSE,1982_85
1982,86,27682.57,17978.06,45660.63,FALSE,1982_86
1982,87,26255.18,16035.3,42290.48,FALSE,1982_87
1982,88,24198.61,14145.56,38344.17,FALSE,1982_88
1982,89,22778.22,12613.96,35392.18,FALSE,1982_89
1982,90,20380.57,10501.13,30881.7,FALSE,1982_90
1982,91,17607.81,8604.38,26212.19,FALSE,1982_91
1982,92,15876.34,7367.9,23244.24,FALSE,1982_92
1982,93,13563.71,6037.37,19601.08,FALSE,1982_93
1982,94,10862.96,4659.83,15522.79,FALSE,1982_94
1982,95,8411.3,3342.31,11753.61,FALSE,1982_95
1982,96,6746.85,2622.03,9368.88,FALSE,1982_96
1982,97,5135.4,1903.74,7039.14,FALSE,1982_97
1982,98,3773.04,1339.52,5112.56,FALSE,1982_98
1982,99,2638.72,889.35,3528.07,FALSE,1982_99
1982,100,1887.52,610.24,2497.76,FALSE,1982_100
1982,101,1233.33,390.15,1623.48,FALSE,1982_101
1982,102,787.21,212.08,999.29,FALSE,1982_102
1982,103,461.12,151.06,612.18,FALSE,1982_103
1982,104,304.09,78.04,382.13,FALSE,1982_104
1982,105,183.05,44.02,227.07,FALSE,1982_105
1982,106,118.03,38.02,156.05,FALSE,1982_106
1982,107,97.02,17,114.02,FALSE,1982_107
1982,108,42.01,17,59.01,FALSE,1982_108
1982,109,22,5,27,FALSE,1982_109
1982,110,66,37,103,TRUE,1982_110
1983,0,17661.95,22977.83,40639.78,FALSE,1983_0
1983,1,1359.3,1684.65,3043.95,FALSE,1983_1
1983,2,860.19,1170.45,2030.64,FALSE,1983_2
1983,3,592.14,933.36,1525.5,FALSE,1983_3
1983,4,478.11,725.28,1203.39,FALSE,1983_4
1983,5,422.1,613.23,1035.33,FALSE,1983_5
1983,6,385.08,518.2,903.28,FALSE,1983_6
1983,7,354.08,516.2,870.28,FALSE,1983_7
1983,8,303.07,467.18,770.25,FALSE,1983_8
1983,9,263.06,418.16,681.22,FALSE,1983_9
1983,10,270.06,442.17,712.23,FALSE,1983_10
1983,11,297.06,476.18,773.24,FALSE,1983_11
1983,12,350.08,614.24,964.32,FALSE,1983_12
1983,13,380.08,722.28,1102.36,FALSE,1983_13
1983,14,464.1,869.34,1333.44,FALSE,1983_14
1983,15,551.12,1146.44,1697.56,FALSE,1983_15
1983,16,714.16,1680.64,2394.8,FALSE,1983_16
1983,17,885.2,2251.87,3137.07,FALSE,1983_17
1983,18,1053.23,2916.12,3969.35,FALSE,1983_18
1983,19,1152.26,3371.3,4523.56,FALSE,1983_19
1983,20,1144.26,3380.3,4524.56,FALSE,1983_20
1983,21,1148.26,3488.35,4636.61,FALSE,1983_21
1983,22,1173.27,3522.35,4695.62,FALSE,1983_22
1983,23,1227.28,3622.39,4849.67,FALSE,1983_23
1983,24,1188.26,3478.33,4666.59,FALSE,1983_24
1983,25,1216.27,3567.37,4783.64,FALSE,1983_25
1983,26,1316.3,3566.37,4882.67,FALSE,1983_26
1983,27,1302.29,3521.35,4823.64,FALSE,1983_27
1983,28,1379.31,3476.33,4855.64,FALSE,1983_28
1983,29,1375.31,3457.33,4832.64,FALSE,1983_29
1983,30,1332.3,3428.32,4760.62,FALSE,1983_30
1983,31,1416.32,3420.31,4836.63,FALSE,1983_31
1983,32,1389.32,3502.35,4891.67,FALSE,1983_32
1983,33,1574.35,3482.34,5056.69,FALSE,1983_33
1983,34,1635.36,3439.33,5074.69,FALSE,1983_34
1983,35,1709.38,3550.36,5259.74,FALSE,1983_35
1983,36,1839.41,3591.38,5430.79,FALSE,1983_36
1983,37,1734.39,3256.25,4990.64,FALSE,1983_37
1983,38,1836.41,3385.3,5221.71,FALSE,1983_38
1983,39,1905.43,3712.42,5617.85,FALSE,1983_39
1983,40,2252.51,4032.55,6285.06,FALSE,1983_40
1983,41,2238.5,4064.57,6303.07,FALSE,1983_41
1983,42,2371.53,4037.55,6409.08,FALSE,1983_42
1983,43,2454.55,4292.65,6747.2,FALSE,1983_43
1983,44,2623.58,4479.72,7103.3,FALSE,1983_44
1983,45,2865.64,4808.85,7674.49,FALSE,1983_45
1983,46,3017.67,5181,8198.67,FALSE,1983_46
1983,47,3390.76,5778.22,9168.98,FALSE,1983_47
1983,48,3629.81,6280.42,9910.23,FALSE,1983_48
1983,49,3928.88,6669.57,10598.45,FALSE,1983_49
1983,50,4528.01,7421.85,11949.86,FALSE,1983_50
1983,51,4869.09,8293.19,13162.28,FALSE,1983_51
1983,52,5451.22,9127.51,14578.73,FALSE,1983_52
1983,53,6168.38,10552.05,16720.43,FALSE,1983_53
1983,54,6655.49,11314.35,17969.84,FALSE,1983_54
1983,55,7331.64,12709.88,20041.52,FALSE,1983_55
1983,56,8105.81,13870.33,21976.14,FALSE,1983_56
1983,57,8840.98,14942.74,23783.72,FALSE,1983_57
1983,58,9743.18,16294.26,26037.44,FALSE,1983_58
1983,59,10637.38,17341.66,27979.04,FALSE,1983_59
1983,60,11146.5,18453.1,29599.6,FALSE,1983_60
1983,61,12090.71,19730.58,31821.29,FALSE,1983_61
1983,62,13252.97,21581.29,34834.26,FALSE,1983_62
1983,63,13944.12,22493.64,36437.76,FALSE,1983_63
1983,64,14063.15,22459.64,36522.79,FALSE,1983_64
1983,65,15341.44,24172.29,39513.73,FALSE,1983_65
1983,66,15649.5,24474.41,40123.91,FALSE,1983_66
1983,67,16624.72,26021,42645.72,FALSE,1983_67
1983,68,18081.04,27090.42,45171.46,FALSE,1983_68
1983,69,19021.25,28508.96,47530.21,FALSE,1983_69
1983,70,20348.56,29100.18,49448.74,FALSE,1983_70
1983,71,20330.55,29164.21,49494.76,FALSE,1983_71
1983,72,22225.97,30190.6,52416.57,FALSE,1983_72
1983,73,23346.23,30541.73,53887.96,FALSE,1983_73
1983,74,23780.32,30517.73,54298.05,FALSE,1983_74
1983,75,24877.57,30852.86,55730.43,FALSE,1983_75
1983,76,25422.69,30166.59,55589.28,FALSE,1983_76
1983,77,25865.79,29192.22,55058.01,FALSE,1983_77
1983,78,26943.03,28630.01,55573.04,FALSE,1983_78
1983,79,27625.19,28100.8,55725.99,FALSE,1983_79
1983,80,28146.3,26856.32,55002.62,FALSE,1983_80
1983,81,27283.1,24580.44,51863.54,FALSE,1983_81
1983,82,30261.78,24701.49,54963.27,FALSE,1983_82
1983,83,30150.75,23353.97,53504.72,FALSE,1983_83
1983,84,27942.25,20428.85,48371.1,FALSE,1983_84
1983,85,28290.33,19366.45,47656.78,FALSE,1983_85
1983,86,28004.26,18013.92,46018.18,FALSE,1983_86
1983,87,27519.16,17090.57,44609.73,FALSE,1983_87
1983,88,25641.74,14691.65,40333.39,FALSE,1983_88
1983,89,23923.35,13034.01,36957.36,FALSE,1983_89
1983,90,22120.95,11541.44,33662.39,FALSE,1983_90
1983,91,19310.32,9232.55,28542.87,FALSE,1983_91
1983,92,16960.79,7559.91,24520.7,FALSE,1983_92
1983,93,15026.37,6423.47,21449.84,FALSE,1983_93
1983,94,12296.75,5079.95,17376.7,FALSE,1983_94
